,cluster
2998,478
2999,64
3000,478
3001,478
3002,434
3003,340
3004,478
3005,478
3006,478
3007,478
3008,478
3009,478
3010,422
3011,478
3012,478
3013,478
3014,478
3015,335
3016,478
3017,478
3018,478
3019,194
3020,471
3021,478
3022,478
3023,478
3024,478
3025,478
3026,140
3027,478
3028,143
3029,478
3030,478
3031,478
3032,361
3033,430
3034,478
3035,199
3036,383
3037,478
3038,173
3039,49
3040,395
3041,141
3042,387
3043,436
3044,478
3045,478
3046,313
3047,478
3048,459
3049,89
3050,410
3051,478
3052,478
3053,478
3054,330
3055,332
3056,227
3057,392
3058,478
3059,478
3060,478
3061,389
3062,478
3063,247
3064,478
3065,284
3066,84
3067,478
3068,164
3069,478
3070,212
3071,478
3072,478
3073,478
3074,12
3075,277
3076,162
3077,478
3078,478
3079,209
3080,161
3081,478
3082,478
3083,13
3084,190
3085,274
3086,470
3087,388
3088,478
3089,281
3090,478
3091,466
3092,474
3093,244
3094,238
3095,341
3096,459
3097,478
3098,340
3099,376
3100,249
3101,353
3102,478
3103,423
3104,317
3105,478
3106,407
3107,167
3108,407
3109,372
3110,478
3111,415
3112,478
3113,471
3114,352
3115,121
3116,478
3117,87
3118,410
3119,135
3120,478
3121,32
3122,478
3123,478
3124,478
3125,478
3126,453
3127,465
3128,474
3129,478
3130,478
3131,478
3132,411
3133,478
3134,92
3135,478
3136,96
3137,392
3138,478
3139,54
3140,478
3141,454
3142,315
3143,380
3144,478
3145,379
3146,438
3147,478
3148,334
3149,374
3150,478
3151,478
3152,136
3153,478
3154,153
3155,478
3156,478
3157,120
3158,196
3159,409
3160,478
3161,6
3162,421
3163,478
3164,281
3165,121
3166,478
3167,478
3168,157
3169,478
3170,478
3171,287
3172,478
3173,478
3174,471
3175,478
3176,478
3177,132
3178,466
3179,347
3180,388
3181,451
3182,478
3183,478
3184,478
3185,478
3186,478
3187,396
3188,405
3189,478
3190,197
3191,358
3192,478
3193,330
3194,341
3195,231
3196,124
3197,426
3198,321
3199,199
3200,94
3201,460
3202,478
3203,55
3204,478
3205,392
3206,455
3207,471
3208,478
3209,84
3210,478
3211,478
3212,478
3213,478
3214,478
3215,356
3216,324
3217,273
3218,70
3219,200
3220,478
3221,478
3222,217
3223,478
3224,478
3225,478
3226,478
3227,294
3228,188
3229,478
3230,478
3231,178
3232,478
3233,264
3234,106
3235,478
3236,478
3237,459
3238,284
3239,208
3240,478
3241,478
3242,478
3243,478
3244,383
3245,478
3246,61
3247,147
3248,478
3249,386
3250,478
3251,216
3252,478
3253,478
3254,161
3255,478
3256,395
3257,478
3258,478
3259,438
3260,207
3261,339
3262,478
3263,452
3264,121
3265,433
3266,478
3267,60
3268,300
3269,375
3270,478
3271,478
3272,478
3273,474
3274,478
3275,478
3276,478
3277,478
3278,164
3279,478
3280,478
3281,410
3282,478
3283,216
3284,333
3285,478
3286,478
3287,478
3288,478
3289,478
3290,478
3291,478
3292,478
3293,478
3294,400
3295,478
3296,478
3297,478
3298,181
3299,478
3300,478
3301,478
3302,440
3303,478
3304,393
3305,478
3306,68
3307,478
3308,149
3309,478
3310,233
3311,478
3312,205
3313,416
3314,478
3315,478
3316,478
3317,460
3318,478
3319,478
3320,269
3321,416
3322,478
3323,478
3324,280
3325,478
3326,339
3327,478
3328,478
3329,129
3330,478
3331,478
3332,465
3333,54
3334,125
3335,478
3336,254
3337,365
3338,478
3339,165
3340,478
3341,478
3342,28
3343,246
3344,273
3345,55
3346,401
3347,478
3348,478
3349,478
3350,387
3351,281
3352,84
3353,478
3354,95
3355,181
3356,370
3357,478
3358,478
3359,44
3360,478
3361,478
3362,478
3363,345
3364,286
3365,230
3366,478
3367,236
3368,120
3369,277
3370,478
3371,478
3372,478
3373,478
3374,317
3375,482
3376,478
3377,245
3378,467
3379,478
3380,478
3381,478
3382,162
3383,478
3384,278
3385,457
3386,61
3387,354
3388,471
3389,478
3390,323
3391,411
3392,324
3393,363
3394,478
3395,478
3396,44
3397,59
3398,340
3399,478
3400,478
3401,229
3402,162
3403,478
3404,478
3405,478
3406,478
3407,59
3408,478
3409,180
3410,124
3411,478
3412,478
3413,478
3414,102
3415,478
3416,67
3417,394
3418,478
3419,433
3420,433
3421,478
3422,361
3423,403
3424,478
3425,478
3426,478
3427,366
3428,478
3429,429
3430,291
3431,478
3432,478
3433,464
3434,380
3435,36
3436,417
3437,241
3438,478
3439,379
3440,57
3441,478
3442,285
3443,478
3444,68
3445,357
3446,373
3447,478
3448,478
3449,478
3450,478
3451,413
3452,478
3453,478
3454,478
3455,478
3456,478
3457,70
3458,99
3459,120
3460,478
3461,475
3462,380
3463,341
3464,294
3465,478
3466,294
3467,473
3468,478
3469,478
3470,478
3471,404
3472,478
3473,478
3474,299
3475,284
3476,473
3477,158
3478,124
3479,122
3480,478
3481,237
3482,21
3483,55
3484,469
3485,478
3486,472
3487,478
3488,431
3489,360
3490,478
3491,478
3492,478
3493,19
3494,478
3495,478
3496,478
3497,478
3498,478
3499,418
3500,165
3501,470
3502,473
3503,101
3504,216
3505,478
3506,388
3507,319
3508,478
3509,237
3510,340
3511,44
3512,329
3513,478
3514,242
3515,455
3516,404
3517,478
3518,431
3519,478
3520,478
3521,390
3522,10
3523,478
3524,478
3525,298
3526,193
3527,478
3528,334
3529,390
3530,478
3531,478
3532,474
3533,478
3534,478
3535,335
3536,300
3537,478
3538,150
3539,478
3540,478
3541,372
3542,478
3543,433
3544,478
3545,450
3546,478
3547,478
3548,42
3549,216
3550,478
3551,332
3552,150
3553,398
3554,429
3555,335
3556,411
3557,160
3558,177
3559,227
3560,409
3561,455
3562,478
3563,307
3564,478
3565,54
3566,100
3567,478
3568,92
3569,478
3570,211
3571,478
3572,411
3573,478
3574,367
3575,34
3576,372
3577,395
3578,478
3579,150
3580,478
3581,478
3582,77
3583,236
3584,403
3585,478
3586,478
3587,456
3588,478
3589,478
3590,478
3591,478
3592,60
3593,255
3594,478
3595,478
3596,478
3597,467
3598,478
3599,392
3600,76
3601,478
3602,43
3603,119
3604,288
3605,191
3606,478
3607,478
3608,158
3609,478
3610,211
3611,335
3612,478
3613,475
3614,478
3615,478
3616,478
3617,478
3618,478
3619,20
3620,59
3621,343
3622,211
3623,478
3624,478
3625,478
3626,478
3627,478
3628,478
3629,478
3630,478
3631,478
3632,132
3633,188
3634,115
3635,158
3636,478
3637,478
3638,321
3639,478
3640,410
3641,403
3642,478
3643,478
3644,478
3645,478
3646,334
3647,478
3648,478
3649,478
3650,478
3651,388
3652,478
3653,478
3654,478
3655,470
3656,478
3657,478
3658,43
3659,387
3660,478
3661,325
3662,478
3663,478
3664,478
3665,478
3666,478
3667,478
3668,64
3669,157
3670,478
3671,478
3672,420
3673,478
3674,478
3675,374
3676,478
3677,404
3678,478
3679,474
3680,73
3681,478
3682,478
3683,402
3684,478
3685,180
3686,478
3687,422
3688,478
3689,389
3690,478
3691,428
3692,79
3693,478
3694,292
3695,403
3696,478
3697,389
3698,344
3699,158
3700,213
3701,478
3702,242
3703,37
3704,478
3705,376
3706,478
3707,358
3708,478
3709,478
3710,478
3711,478
3712,63
3713,470
3714,478
3715,183
3716,470
3717,478
3718,322
3719,478
3720,478
3721,478
3722,478
3723,478
3724,320
3725,478
3726,478
3727,91
3728,478
3729,478
3730,478
3731,478
3732,358
3733,478
3734,478
3735,478
3736,478
3737,85
3738,478
3739,478
3740,399
3741,478
3742,455
3743,379
3744,478
3745,478
3746,120
3747,478
3748,432
3749,478
3750,478
3751,114
3752,470
3753,478
3754,478
3755,478
3756,130
3757,478
3758,269
3759,388
3760,478
3761,453
3762,395
3763,478
3764,436
3765,478
3766,478
3767,247
3768,478
3769,478
3770,478
3771,478
3772,475
3773,180
3774,466
3775,478
3776,410
3777,478
3778,478
3779,53
3780,478
3781,478
3782,261
3783,478
3784,315
3785,388
3786,427
3787,249
3788,478
3789,478
3790,276
3791,475
3792,478
3793,478
3794,478
3795,478
3796,105
3797,478
3798,174
3799,478
3800,451
3801,397
3802,478
3803,478
3804,439
3805,478
3806,251
3807,69
3808,399
3809,478
3810,478
3811,478
3812,478
3813,445
3814,46
3815,478
3816,339
3817,478
3818,478
3819,223
3820,478
3821,478
3822,273
3823,478
3824,60
3825,35
3826,478
3827,136
3828,150
3829,478
3830,478
3831,478
3832,478
3833,478
3834,407
3835,478
3836,478
3837,228
3838,478
3839,397
3840,478
3841,257
3842,478
3843,402
3844,478
3845,478
3846,478
3847,478
3848,321
3849,459
3850,478
3851,478
3852,478
3853,259
3854,478
3855,453
3856,478
3857,23
3858,478
3859,339
3860,124
3861,478
3862,478
3863,340
3864,478
3865,478
3866,153
3867,26
3868,126
3869,457
3870,151
3871,97
3872,478
3873,478
3874,478
3875,478
3876,419
3877,71
3878,478
3879,361
3880,478
3881,217
3882,478
3883,75
3884,478
3885,478
3886,135
3887,478
3888,226
3889,478
3890,478
3891,233
3892,69
3893,405
3894,478
3895,478
3896,478
3897,478
3898,478
3899,207
3900,478
3901,37
3902,280
3903,478
3904,478
3905,478
3906,328
3907,437
3908,478
3909,129
3910,472
3911,478
3912,478
3913,362
3914,478
3915,478
3916,281
3917,274
3918,478
3919,478
3920,478
3921,374
3922,478
3923,478
3924,478
3925,478
3926,333
3927,478
3928,478
3929,470
3930,400
3931,478
3932,478
3933,478
3934,478
3935,478
3936,389
3937,74
3938,478
3939,478
3940,478
3941,342
3942,478
3943,389
3944,412
3945,478
3946,478
3947,136
3948,478
3949,478
3950,391
3951,430
3952,369
3953,478
3954,478
3955,72
3956,478
3957,120
3958,345
3959,478
3960,478
3961,58
3962,304
3963,478
3964,478
3965,398
3966,478
3967,454
3968,345
3969,446
3970,478
3971,478
3972,478
3973,286
3974,430
3975,478
3976,376
3977,478
3978,478
3979,122
3980,138
3981,99
3982,388
3983,415
3984,478
3985,478
3986,388
3987,478
3988,478
3989,478
3990,478
3991,478
3992,478
3993,478
3994,478
3995,478
3996,412
3997,475
3998,477
3999,17
4000,73
4001,478
4002,471
4003,478
4004,180
4005,332
4006,440
4007,362
4008,478
4009,478
4010,466
4011,478
4012,478
4013,478
4014,478
4015,478
4016,478
4017,478
4018,478
4019,478
4020,478
4021,478
4022,331
4023,296
4024,478
4025,478
4026,422
4027,478
4028,337
4029,478
4030,478
4031,478
4032,146
4033,478
4034,452
4035,478
4036,216
4037,430
4038,16
4039,478
4040,478
4041,478
4042,478
4043,405
4044,478
4045,478
4046,372
4047,478
4048,467
4049,478
4050,212
4051,346
4052,478
4053,201
4054,478
4055,392
4056,478
4057,478
4058,220
4059,453
4060,478
4061,478
4062,478
4063,478
4064,478
4065,478
4066,478
4067,55
4068,64
4069,370
4070,295
4071,425
4072,410
4073,478
4074,470
4075,478
4076,416
4077,478
4078,478
4079,346
4080,424
4081,458
4082,131
4083,478
4084,478
4085,478
4086,388
4087,478
4088,478
4089,452
4090,478
4091,478
4092,459
4093,274
4094,478
4095,260
4096,478
4097,422
4098,298
4099,478
4100,478
4101,478
4102,478
4103,80
4104,478
4105,97
4106,363
4107,121
4108,118
4109,478
4110,478
4111,478
4112,478
4113,478
4114,296
4115,475
4116,478
4117,478
4118,478
4119,478
4120,340
4121,478
4122,478
4123,478
4124,478
4125,478
4126,478
4127,366
4128,394
4129,475
4130,471
4131,478
4132,478
4133,478
4134,478
4135,478
4136,388
4137,478
4138,478
4139,478
4140,411
4141,309
4142,478
4143,478
4144,478
4145,418
4146,172
4147,478
4148,478
4149,478
4150,4
4151,247
4152,31
4153,367
4154,407
4155,295
4156,474
4157,474
4158,478
4159,85
4160,478
4161,452
4162,443
4163,61
4164,287
4165,98
4166,315
4167,478
4168,355
4169,478
4170,478
4171,455
4172,478
4173,65
4174,314
4175,73
4176,478
4177,453
4178,453
4179,283
4180,410
4181,399
4182,478
4183,478
4184,478
4185,227
4186,124
4187,478
4188,176
4189,330
4190,478
4191,386
4192,478
4193,478
4194,470
4195,390
4196,478
4197,478
4198,478
4199,5
4200,478
4201,478
4202,400
4203,150
4204,478
4205,478
4206,478
4207,101
4208,380
4209,385
4210,383
4211,453
4212,478
4213,478
4214,131
4215,478
4216,478
4217,164
4218,105
4219,478
4220,478
4221,478
4222,257
4223,478
4224,474
4225,478
4226,346
4227,478
4228,478
4229,178
4230,199
4231,365
4232,478
4233,478
4234,478
4235,478
4236,29
4237,319
4238,478
4239,356
4240,464
4241,219
4242,283
4243,130
4244,455
4245,466
4246,69
4247,8
4248,478
4249,389
4250,478
4251,339
4252,151
4253,478
4254,478
4255,478
4256,478
4257,143
4258,22
4259,478
4260,478
4261,478
4262,206
4263,330
4264,478
4265,283
4266,478
4267,478
4268,48
4269,478
4270,478
4271,478
4272,478
4273,478
4274,449
4275,243
4276,478
4277,478
4278,100
4279,58
4280,190
4281,236
4282,103
4283,344
4284,451
4285,388
4286,478
4287,213
4288,478
4289,478
4290,478
4291,478
4292,91
4293,478
4294,210
4295,218
4296,478
4297,478
4298,449
4299,478
4300,478
4301,132
4302,344
4303,478
4304,257
4305,4
4306,84
4307,478
4308,333
4309,478
4310,478
4311,297
4312,388
4313,478
4314,478
4315,388
4316,478
4317,405
4318,478
4319,478
4320,478
4321,478
4322,478
4323,478
4324,25
4325,96
4326,476
4327,77
4328,478
4329,478
4330,422
4331,478
4332,478
4333,57
4334,478
4335,471
4336,347
4337,478
4338,478
4339,478
4340,136
4341,383
4342,372
4343,410
4344,478
4345,478
4346,478
4347,461
4348,345
4349,474
4350,315
4351,478
4352,478
4353,478
4354,382
4355,89
4356,34
4357,478
4358,92
4359,478
4360,478
4361,478
4362,439
4363,478
4364,478
4365,478
4366,478
4367,50
4368,474
4369,478
4370,478
4371,253
4372,74
4373,335
4374,478
4375,478
4376,48
4377,81
4378,440
4379,478
4380,196
4381,206
4382,459
4383,478
4384,478
4385,478
4386,478
4387,156
4388,474
4389,472
4390,121
4391,86
4392,478
4393,174
4394,112
4395,478
4396,478
4397,478
4398,478
4399,264
4400,478
4401,478
4402,48
4403,64
4404,21
4405,478
4406,478
4407,478
4408,10
4409,271
4410,96
4411,367
4412,478
4413,38
4414,478
4415,478
4416,367
4417,478
4418,47
4419,475
4420,19
4421,83
4422,51
4423,478
4424,478
4425,478
4426,478
4427,478
4428,430
4429,478
4430,407
4431,276
4432,376
4433,478
4434,278
4435,448
4436,12
4437,290
4438,478
4439,478
4440,74
4441,478
4442,478
4443,478
4444,269
4445,478
4446,478
4447,478
4448,436
4449,478
4450,478
4451,433
4452,478
4453,377
4454,257
4455,478
4456,400
4457,478
4458,473
4459,478
4460,99
4461,478
4462,103
4463,478
4464,478
4465,478
4466,478
4467,394
4468,423
4469,335
4470,69
4471,6
4472,107
4473,478
4474,478
4475,448
4476,478
4477,92
4478,28
4479,478
4480,478
4481,478
4482,230
4483,478
4484,478
4485,426
4486,478
4487,478
4488,478
4489,478
4490,478
4491,219
4492,373
4493,478
4494,478
4495,278
4496,279
4497,200
4498,339
4499,478
4500,478
4501,478
4502,478
4503,432
4504,466
4505,163
4506,478
4507,389
4508,478
4509,214
4510,278
4511,215
4512,478
4513,478
4514,478
4515,478
4516,475
4517,478
4518,478
4519,478
4520,294
4521,345
4522,135
4523,478
4524,436
4525,338
4526,330
4527,478
4528,478
4529,478
4530,200
4531,317
4532,478
4533,478
4534,359
4535,132
4536,47
4537,154
4538,478
4539,459
4540,478
4541,106
4542,478
4543,251
4544,478
4545,340
4546,317
4547,23
4548,415
4549,478
4550,387
4551,17
4552,372
4553,413
4554,478
4555,375
4556,421
4557,292
4558,478
4559,478
4560,478
4561,464
4562,32
4563,478
4564,478
4565,478
4566,71
4567,478
4568,418
4569,380
4570,326
4571,478
4572,459
4573,334
4574,185
4575,478
4576,478
4577,478
4578,78
4579,15
4580,190
4581,223
4582,478
4583,478
4584,478
4585,182
4586,478
4587,478
4588,478
4589,118
4590,444
4591,478
4592,56
4593,478
4594,478
4595,373
4596,81
4597,425
4598,240
4599,170
4600,478
4601,206
4602,477
4603,478
4604,284
4605,478
4606,309
4607,466
4608,205
4609,478
4610,478
4611,478
4612,459
4613,478
4614,430
4615,478
4616,49
4617,463
4618,475
4619,478
4620,478
4621,478
4622,280
4623,478
4624,478
4625,478
4626,325
4627,478
4628,478
4629,367
4630,332
4631,165
4632,478
4633,360
4634,453
4635,478
4636,475
4637,377
4638,278
4639,478
4640,88
4641,44
4642,478
