,cluster
2998,28
2999,14
3000,28
3001,28
3002,28
3003,28
3004,28
3005,28
3006,28
3007,28
3008,28
3009,28
3010,28
3011,28
3012,28
3013,28
3014,28
3015,28
3016,28
3017,28
3018,28
3019,28
3020,28
3021,28
3022,28
3023,28
3024,28
3025,28
3026,28
3027,28
3028,28
3029,28
3030,28
3031,28
3032,28
3033,28
3034,28
3035,28
3036,28
3037,28
3038,28
3039,11
3040,28
3041,28
3042,28
3043,28
3044,28
3045,28
3046,28
3047,28
3048,28
3049,20
3050,28
3051,28
3052,28
3053,28
3054,28
3055,28
3056,28
3057,28
3058,28
3059,28
3060,28
3061,28
3062,28
3063,28
3064,28
3065,28
3066,19
3067,28
3068,28
3069,28
3070,28
3071,28
3072,28
3073,28
3074,2
3075,28
3076,28
3077,28
3078,28
3079,28
3080,28
3081,28
3082,28
3083,3
3084,28
3085,28
3086,28
3087,28
3088,28
3089,28
3090,28
3091,28
3092,28
3093,28
3094,28
3095,28
3096,28
3097,28
3098,28
3099,28
3100,28
3101,28
3102,28
3103,28
3104,28
3105,28
3106,28
3107,28
3108,28
3109,28
3110,28
3111,28
3112,28
3113,28
3114,28
3115,25
3116,28
3117,20
3118,28
3119,28
3120,28
3121,8
3122,28
3123,28
3124,28
3125,28
3126,28
3127,28
3128,28
3129,28
3130,28
3131,28
3132,28
3133,28
3134,20
3135,28
3136,21
3137,28
3138,28
3139,13
3140,28
3141,28
3142,28
3143,28
3144,28
3145,28
3146,28
3147,28
3148,28
3149,28
3150,28
3151,28
3152,28
3153,28
3154,28
3155,28
3156,28
3157,25
3158,28
3159,28
3160,28
3161,1
3162,28
3163,28
3164,28
3165,25
3166,28
3167,28
3168,28
3169,28
3170,28
3171,28
3172,28
3173,28
3174,28
3175,28
3176,28
3177,28
3178,28
3179,28
3180,28
3181,28
3182,28
3183,28
3184,28
3185,28
3186,28
3187,28
3188,28
3189,28
3190,28
3191,28
3192,28
3193,28
3194,28
3195,28
3196,26
3197,28
3198,28
3199,28
3200,21
3201,28
3202,28
3203,13
3204,28
3205,28
3206,28
3207,28
3208,28
3209,19
3210,28
3211,28
3212,28
3213,28
3214,28
3215,28
3216,28
3217,28
3218,16
3219,28
3220,28
3221,28
3222,28
3223,28
3224,28
3225,28
3226,28
3227,28
3228,28
3229,28
3230,28
3231,28
3232,28
3233,28
3234,22
3235,28
3236,28
3237,28
3238,28
3239,28
3240,28
3241,28
3242,28
3243,28
3244,28
3245,28
3246,14
3247,28
3248,28
3249,28
3250,28
3251,28
3252,28
3253,28
3254,28
3255,28
3256,28
3257,28
3258,28
3259,28
3260,28
3261,28
3262,28
3263,28
3264,25
3265,28
3266,28
3267,14
3268,28
3269,28
3270,28
3271,28
3272,28
3273,28
3274,28
3275,28
3276,28
3277,28
3278,28
3279,28
3280,28
3281,28
3282,28
3283,28
3284,28
3285,28
3286,28
3287,28
3288,28
3289,28
3290,28
3291,28
3292,28
3293,28
3294,28
3295,28
3296,28
3297,28
3298,28
3299,28
3300,28
3301,28
3302,28
3303,28
3304,28
3305,28
3306,15
3307,28
3308,28
3309,28
3310,28
3311,28
3312,28
3313,28
3314,28
3315,28
3316,28
3317,28
3318,28
3319,28
3320,28
3321,28
3322,28
3323,28
3324,28
3325,28
3326,28
3327,28
3328,28
3329,27
3330,28
3331,28
3332,28
3333,13
3334,26
3335,28
3336,28
3337,28
3338,28
3339,28
3340,28
3341,28
3342,7
3343,28
3344,28
3345,13
3346,28
3347,28
3348,28
3349,28
3350,28
3351,28
3352,19
3353,28
3354,21
3355,28
3356,28
3357,28
3358,28
3359,11
3360,28
3361,28
3362,28
3363,28
3364,28
3365,28
3366,28
3367,28
3368,25
3369,28
3370,28
3371,28
3372,28
3373,28
3374,28
3375,32
3376,28
3377,28
3378,28
3379,28
3380,28
3381,28
3382,28
3383,28
3384,28
3385,28
3386,14
3387,28
3388,28
3389,28
3390,28
3391,28
3392,28
3393,28
3394,28
3395,28
3396,11
3397,14
3398,28
3399,28
3400,28
3401,28
3402,28
3403,28
3404,28
3405,28
3406,28
3407,14
3408,28
3409,28
3410,26
3411,28
3412,28
3413,28
3414,22
3415,28
3416,15
3417,28
3418,28
3419,28
3420,28
3421,28
3422,28
3423,28
3424,28
3425,28
3426,28
3427,28
3428,28
3429,28
3430,28
3431,28
3432,28
3433,28
3434,28
3435,8
3436,28
3437,28
3438,28
3439,28
3440,13
3441,28
3442,28
3443,28
3444,15
3445,28
3446,28
3447,28
3448,28
3449,28
3450,28
3451,28
3452,28
3453,28
3454,28
3455,28
3456,28
3457,16
3458,22
3459,25
3460,28
3461,28
3462,28
3463,28
3464,28
3465,28
3466,28
3467,28
3468,28
3469,28
3470,28
3471,28
3472,28
3473,28
3474,28
3475,28
3476,28
3477,28
3478,26
3479,26
3480,28
3481,28
3482,5
3483,13
3484,28
3485,28
3486,28
3487,28
3488,28
3489,28
3490,28
3491,28
3492,28
3493,4
3494,28
3495,28
3496,28
3497,28
3498,28
3499,28
3500,28
3501,28
3502,28
3503,22
3504,28
3505,28
3506,28
3507,28
3508,28
3509,28
3510,28
3511,11
3512,28
3513,28
3514,28
3515,28
3516,28
3517,28
3518,28
3519,28
3520,28
3521,28
3522,2
3523,28
3524,28
3525,28
3526,28
3527,28
3528,28
3529,28
3530,28
3531,28
3532,28
3533,28
3534,28
3535,28
3536,28
3537,28
3538,28
3539,28
3540,28
3541,28
3542,28
3543,28
3544,28
3545,28
3546,28
3547,28
3548,10
3549,28
3550,28
3551,28
3552,28
3553,28
3554,28
3555,28
3556,28
3557,28
3558,28
3559,28
3560,28
3561,28
3562,28
3563,28
3564,28
3565,13
3566,22
3567,28
3568,20
3569,28
3570,28
3571,28
3572,28
3573,28
3574,28
3575,8
3576,28
3577,28
3578,28
3579,28
3580,28
3581,28
3582,17
3583,28
3584,28
3585,28
3586,28
3587,28
3588,28
3589,28
3590,28
3591,28
3592,14
3593,28
3594,28
3595,28
3596,28
3597,28
3598,28
3599,28
3600,17
3601,28
3602,10
3603,25
3604,28
3605,28
3606,28
3607,28
3608,28
3609,28
3610,28
3611,28
3612,28
3613,28
3614,28
3615,28
3616,28
3617,28
3618,28
3619,4
3620,14
3621,28
3622,28
3623,28
3624,28
3625,28
3626,28
3627,28
3628,28
3629,28
3630,28
3631,28
3632,28
3633,28
3634,25
3635,28
3636,28
3637,28
3638,28
3639,28
3640,28
3641,28
3642,28
3643,28
3644,28
3645,28
3646,28
3647,28
3648,28
3649,28
3650,28
3651,28
3652,28
3653,28
3654,28
3655,28
3656,28
3657,28
3658,10
3659,28
3660,28
3661,28
3662,28
3663,28
3664,28
3665,28
3666,28
3667,28
3668,14
3669,28
3670,28
3671,28
3672,28
3673,28
3674,28
3675,28
3676,28
3677,28
3678,28
3679,28
3680,16
3681,28
3682,28
3683,28
3684,28
3685,28
3686,28
3687,28
3688,28
3689,28
3690,28
3691,28
3692,18
3693,28
3694,28
3695,28
3696,28
3697,28
3698,28
3699,28
3700,28
3701,28
3702,28
3703,9
3704,28
3705,28
3706,28
3707,28
3708,28
3709,28
3710,28
3711,28
3712,14
3713,28
3714,28
3715,28
3716,28
3717,28
3718,28
3719,28
3720,28
3721,28
3722,28
3723,28
3724,28
3725,28
3726,28
3727,20
3728,28
3729,28
3730,28
3731,28
3732,28
3733,28
3734,28
3735,28
3736,28
3737,20
3738,28
3739,28
3740,28
3741,28
3742,28
3743,28
3744,28
3745,28
3746,25
3747,28
3748,28
3749,28
3750,28
3751,24
3752,28
3753,28
3754,28
3755,28
3756,27
3757,28
3758,28
3759,28
3760,28
3761,28
3762,28
3763,28
3764,28
3765,28
3766,28
3767,28
3768,28
3769,28
3770,28
3771,28
3772,28
3773,28
3774,28
3775,28
3776,28
3777,28
3778,28
3779,12
3780,28
3781,28
3782,28
3783,28
3784,28
3785,28
3786,28
3787,28
3788,28
3789,28
3790,28
3791,28
3792,28
3793,28
3794,28
3795,28
3796,22
3797,28
3798,28
3799,28
3800,28
3801,28
3802,28
3803,28
3804,28
3805,28
3806,28
3807,16
3808,28
3809,28
3810,28
3811,28
3812,28
3813,28
3814,11
3815,28
3816,28
3817,28
3818,28
3819,28
3820,28
3821,28
3822,28
3823,28
3824,14
3825,8
3826,28
3827,28
3828,28
3829,28
3830,28
3831,28
3832,28
3833,28
3834,28
3835,28
3836,28
3837,28
3838,28
3839,28
3840,28
3841,28
3842,28
3843,28
3844,28
3845,28
3846,28
3847,28
3848,28
3849,28
3850,28
3851,28
3852,28
3853,28
3854,28
3855,28
3856,28
3857,6
3858,28
3859,28
3860,26
3861,28
3862,28
3863,28
3864,28
3865,28
3866,28
3867,7
3868,26
3869,28
3870,28
3871,22
3872,28
3873,28
3874,28
3875,28
3876,28
3877,16
3878,28
3879,28
3880,28
3881,28
3882,28
3883,17
3884,28
3885,28
3886,28
3887,28
3888,28
3889,28
3890,28
3891,28
3892,16
3893,28
3894,28
3895,28
3896,28
3897,28
3898,28
3899,28
3900,28
3901,9
3902,28
3903,28
3904,28
3905,28
3906,28
3907,28
3908,28
3909,27
3910,28
3911,28
3912,28
3913,28
3914,28
3915,28
3916,28
3917,28
3918,28
3919,28
3920,28
3921,28
3922,28
3923,28
3924,28
3925,28
3926,28
3927,28
3928,28
3929,28
3930,28
3931,28
3932,28
3933,28
3934,28
3935,28
3936,28
3937,16
3938,28
3939,28
3940,28
3941,28
3942,28
3943,28
3944,28
3945,28
3946,28
3947,28
3948,28
3949,28
3950,28
3951,28
3952,28
3953,28
3954,28
3955,16
3956,28
3957,25
3958,28
3959,28
3960,28
3961,14
3962,28
3963,28
3964,28
3965,28
3966,28
3967,28
3968,28
3969,28
3970,28
3971,28
3972,28
3973,28
3974,28
3975,28
3976,28
3977,28
3978,28
3979,26
3980,28
3981,22
3982,28
3983,28
3984,28
3985,28
3986,28
3987,28
3988,28
3989,28
3990,28
3991,28
3992,28
3993,28
3994,28
3995,28
3996,28
3997,28
3998,28
3999,4
4000,16
4001,28
4002,28
4003,28
4004,28
4005,28
4006,28
4007,28
4008,28
4009,28
4010,28
4011,28
4012,28
4013,28
4014,28
4015,28
4016,28
4017,28
4018,28
4019,28
4020,28
4021,28
4022,28
4023,28
4024,28
4025,28
4026,28
4027,28
4028,28
4029,28
4030,28
4031,28
4032,28
4033,28
4034,28
4035,28
4036,28
4037,28
4038,4
4039,28
4040,28
4041,28
4042,28
4043,28
4044,28
4045,28
4046,28
4047,28
4048,28
4049,28
4050,28
4051,28
4052,28
4053,28
4054,28
4055,28
4056,28
4057,28
4058,28
4059,28
4060,28
4061,28
4062,28
4063,28
4064,28
4065,28
4066,28
4067,13
4068,14
4069,28
4070,28
4071,28
4072,28
4073,28
4074,28
4075,28
4076,28
4077,28
4078,28
4079,28
4080,28
4081,28
4082,27
4083,28
4084,28
4085,28
4086,28
4087,28
4088,28
4089,28
4090,28
4091,28
4092,28
4093,28
4094,28
4095,28
4096,28
4097,28
4098,28
4099,28
4100,28
4101,28
4102,28
4103,18
4104,28
4105,22
4106,28
4107,25
4108,25
4109,28
4110,28
4111,28
4112,28
4113,28
4114,28
4115,28
4116,28
4117,28
4118,28
4119,28
4120,28
4121,28
4122,28
4123,28
4124,28
4125,28
4126,28
4127,28
4128,28
4129,28
4130,28
4131,28
4132,28
4133,28
4134,28
4135,28
4136,28
4137,28
4138,28
4139,28
4140,28
4141,28
4142,28
4143,28
4144,28
4145,28
4146,28
4147,28
4148,28
4149,28
4150,1
4151,28
4152,7
4153,28
4154,28
4155,28
4156,28
4157,28
4158,28
4159,20
4160,28
4161,28
4162,28
4163,14
4164,28
4165,22
4166,28
4167,28
4168,28
4169,28
4170,28
4171,28
4172,28
4173,15
4174,28
4175,16
4176,28
4177,28
4178,28
4179,28
4180,28
4181,28
4182,28
4183,28
4184,28
4185,28
4186,26
4187,28
4188,28
4189,28
4190,28
4191,28
4192,28
4193,28
4194,28
4195,28
4196,28
4197,28
4198,28
4199,1
4200,28
4201,28
4202,28
4203,28
4204,28
4205,28
4206,28
4207,22
4208,28
4209,28
4210,28
4211,28
4212,28
4213,28
4214,27
4215,28
4216,28
4217,28
4218,22
4219,28
4220,28
4221,28
4222,28
4223,28
4224,28
4225,28
4226,28
4227,28
4228,28
4229,28
4230,28
4231,28
4232,28
4233,28
4234,28
4235,28
4236,7
4237,28
4238,28
4239,28
4240,28
4241,28
4242,28
4243,27
4244,28
4245,28
4246,16
4247,2
4248,28
4249,28
4250,28
4251,28
4252,28
4253,28
4254,28
4255,28
4256,28
4257,28
4258,5
4259,28
4260,28
4261,28
4262,28
4263,28
4264,28
4265,28
4266,28
4267,28
4268,11
4269,28
4270,28
4271,28
4272,28
4273,28
4274,28
4275,28
4276,28
4277,28
4278,22
4279,14
4280,28
4281,28
4282,22
4283,28
4284,28
4285,28
4286,28
4287,28
4288,28
4289,28
4290,28
4291,28
4292,20
4293,28
4294,28
4295,28
4296,28
4297,28
4298,28
4299,28
4300,28
4301,28
4302,28
4303,28
4304,28
4305,1
4306,19
4307,28
4308,28
4309,28
4310,28
4311,28
4312,28
4313,28
4314,28
4315,28
4316,28
4317,28
4318,28
4319,28
4320,28
4321,28
4322,28
4323,28
4324,6
4325,21
4326,28
4327,17
4328,28
4329,28
4330,28
4331,28
4332,28
4333,13
4334,28
4335,28
4336,28
4337,28
4338,28
4339,28
4340,28
4341,28
4342,28
4343,28
4344,28
4345,28
4346,28
4347,28
4348,28
4349,28
4350,28
4351,28
4352,28
4353,28
4354,28
4355,20
4356,8
4357,28
4358,20
4359,28
4360,28
4361,28
4362,28
4363,28
4364,28
4365,28
4366,28
4367,11
4368,28
4369,28
4370,28
4371,28
4372,16
4373,28
4374,28
4375,28
4376,11
4377,18
4378,28
4379,28
4380,28
4381,28
4382,28
4383,28
4384,28
4385,28
4386,28
4387,28
4388,28
4389,28
4390,25
4391,20
4392,28
4393,28
4394,24
4395,28
4396,28
4397,28
4398,28
4399,28
4400,28
4401,28
4402,11
4403,14
4404,5
4405,28
4406,28
4407,28
4408,2
4409,28
4410,21
4411,28
4412,28
4413,9
4414,28
4415,28
4416,28
4417,28
4418,11
4419,28
4420,4
4421,19
4422,12
4423,28
4424,28
4425,28
4426,28
4427,28
4428,28
4429,28
4430,28
4431,28
4432,28
4433,28
4434,28
4435,28
4436,2
4437,28
4438,28
4439,28
4440,16
4441,28
4442,28
4443,28
4444,28
4445,28
4446,28
4447,28
4448,28
4449,28
4450,28
4451,28
4452,28
4453,28
4454,28
4455,28
4456,28
4457,28
4458,28
4459,28
4460,22
4461,28
4462,22
4463,28
4464,28
4465,28
4466,28
4467,28
4468,28
4469,28
4470,16
4471,1
4472,23
4473,28
4474,28
4475,28
4476,28
4477,20
4478,7
4479,28
4480,28
4481,28
4482,28
4483,28
4484,28
4485,28
4486,28
4487,28
4488,28
4489,28
4490,28
4491,28
4492,28
4493,28
4494,28
4495,28
4496,28
4497,28
4498,28
4499,28
4500,28
4501,28
4502,28
4503,28
4504,28
4505,28
4506,28
4507,28
4508,28
4509,28
4510,28
4511,28
4512,28
4513,28
4514,28
4515,28
4516,28
4517,28
4518,28
4519,28
4520,28
4521,28
4522,28
4523,28
4524,28
4525,28
4526,28
4527,28
4528,28
4529,28
4530,28
4531,28
4532,28
4533,28
4534,28
4535,28
4536,11
4537,28
4538,28
4539,28
4540,28
4541,22
4542,28
4543,28
4544,28
4545,28
4546,28
4547,6
4548,28
4549,28
4550,28
4551,4
4552,28
4553,28
4554,28
4555,28
4556,28
4557,28
4558,28
4559,28
4560,28
4561,28
4562,8
4563,28
4564,28
4565,28
4566,16
4567,28
4568,28
4569,28
4570,28
4571,28
4572,28
4573,28
4574,28
4575,28
4576,28
4577,28
4578,17
4579,3
4580,28
4581,28
4582,28
4583,28
4584,28
4585,28
4586,28
4587,28
4588,28
4589,25
4590,28
4591,28
4592,13
4593,28
4594,28
4595,28
4596,18
4597,28
4598,28
4599,28
4600,28
4601,28
4602,28
4603,28
4604,28
4605,28
4606,28
4607,28
4608,28
4609,28
4610,28
4611,28
4612,28
4613,28
4614,28
4615,28
4616,11
4617,28
4618,28
4619,28
4620,28
4621,28
4622,28
4623,28
4624,28
4625,28
4626,28
4627,28
4628,28
4629,28
4630,28
4631,28
4632,28
4633,28
4634,28
4635,28
4636,28
4637,28
4638,28
4639,28
4640,20
4641,11
4642,28
4643,28
4644,28
4645,28
4646,28
4647,28
4648,4
4649,28
4650,28
4651,28
4652,28
4653,28
4654,28
4655,28
4656,28
4657,28
4658,28
4659,28
4660,28
4661,28
4662,28
4663,28
4664,28
4665,28
4666,28
4667,20
4668,28
4669,28
4670,28
4671,28
4672,28
4673,21
4674,28
4675,28
4676,28
4677,28
4678,28
4679,28
4680,28
4681,28
4682,28
4683,28
4684,28
4685,28
4686,28
4687,28
4688,28
4689,28
4690,28
4691,28
4692,28
4693,28
4694,28
4695,28
4696,28
4697,28
4698,28
4699,28
4700,28
4701,28
4702,28
4703,28
4704,28
4705,28
4706,28
4707,28
4708,28
4709,28
4710,28
4711,28
4712,28
4713,28
4714,28
4715,28
4716,28
4717,28
4718,28
4719,28
4720,28
4721,28
4722,28
4723,28
4724,28
4725,28
4726,28
4727,28
4728,28
4729,28
4730,28
4731,28
4732,28
4733,28
4734,28
4735,28
4736,28
4737,28
4738,28
4739,28
4740,28
4741,28
4742,28
4743,28
4744,28
4745,28
4746,28
4747,28
4748,28
4749,28
4750,28
4751,28
4752,28
4753,28
4754,28
4755,28
4756,28
4757,28
4758,28
4759,28
4760,28
4761,28
4762,28
4763,28
4764,28
4765,28
4766,28
4767,28
4768,28
4769,28
4770,28
4771,28
4772,28
4773,28
4774,28
4775,28
4776,28
4777,28
4778,28
4779,28
4780,28
4781,28
4782,28
4783,28
4784,28
4785,28
4786,28
4787,28
4788,28
4789,25
4790,28
4791,28
4792,28
4793,28
4794,28
4795,28
4796,28
4797,8
4798,28
4799,28
4800,28
4801,28
4802,28
4803,25
4804,28
4805,28
4806,28
4807,28
4808,28
4809,28
4810,28
4811,28
4812,28
4813,28
4814,28
4815,28
4816,28
4817,28
4818,28
4819,28
4820,28
4821,28
4822,28
4823,28
4824,28
4825,14
4826,28
4827,28
4828,28
4829,28
4830,28
4831,28
4832,28
4833,28
4834,28
4835,28
4836,28
4837,28
4838,28
4839,28
4840,28
4841,22
4842,28
4843,28
4844,28
4845,28
4846,28
4847,28
4848,28
4849,28
4850,28
4851,28
4852,28
4853,28
4854,28
4855,28
4856,28
4857,28
4858,28
4859,28
4860,28
4861,28
4862,28
4863,28
4864,28
4865,28
4866,28
4867,28
4868,28
4869,28
4870,28
4871,28
4872,28
4873,28
4874,28
4875,28
4876,28
4877,28
4878,28
4879,28
4880,28
4881,28
4882,28
4883,28
4884,28
4885,28
4886,28
4887,28
4888,28
4889,28
4890,28
4891,28
4892,28
4893,28
4894,28
4895,28
4896,28
4897,28
4898,28
4899,28
4900,28
4901,28
4902,28
4903,28
4904,28
4905,28
4906,28
4907,28
4908,28
4909,28
4910,28
4911,28
4912,28
4913,28
4914,28
4915,28
4916,28
4917,28
4918,28
4919,28
4920,28
4921,28
4922,28
4923,28
4924,28
4925,28
4926,28
4927,28
4928,28
4929,28
4930,28
4931,28
4932,28
4933,28
4934,28
4935,28
4936,28
4937,28
4938,28
4939,28
4940,28
4941,28
4942,28
4943,28
4944,28
4945,28
4946,28
4947,28
4948,28
4949,28
4950,28
4951,28
4952,28
4953,28
4954,28
4955,28
4956,28
4957,28
4958,28
4959,28
4960,28
4961,28
4962,28
4963,28
4964,28
4965,28
4966,28
4967,28
4968,28
4969,28
4970,28
4971,28
4972,28
4973,28
4974,28
4975,28
4976,28
4977,28
4978,28
4979,28
4980,28
4981,28
4982,28
4983,28
4984,28
4985,28
4986,28
4987,28
4988,28
4989,28
4990,28
4991,28
4992,28
4993,28
4994,27
4995,28
4996,28
4997,28
4998,28
4999,28
5000,28
5001,28
5002,28
5003,28
5004,28
5005,28
5006,28
5007,28
5008,28
5009,28
5010,28
5011,28
5012,28
5013,28
5014,28
5015,28
5016,28
5017,28
5018,28
5019,28
5020,28
5021,28
5022,28
5023,28
5024,28
5025,28
5026,28
5027,28
5028,28
5029,28
5030,28
5031,28
5032,28
5033,28
5034,28
5035,28
5036,28
5037,28
5038,28
5039,28
5040,28
5041,28
5042,28
5043,28
5044,28
5045,28
5046,28
5047,28
5048,28
5049,28
5050,28
5051,28
5052,28
5053,28
5054,28
5055,28
5056,28
5057,28
5058,28
5059,28
5060,28
5061,28
5062,28
5063,28
5064,28
5065,28
5066,28
5067,28
5068,28
5069,28
5070,28
5071,28
5072,28
5073,28
5074,28
5075,28
5076,28
5077,28
5078,28
5079,28
5080,28
5081,28
5082,28
5083,28
5084,28
5085,28
5086,28
5087,28
5088,28
5089,28
5090,28
5091,28
5092,28
5093,28
5094,28
5095,28
5096,28
5097,28
5098,28
5099,28
5100,28
5101,28
5102,28
5103,28
5104,28
5105,28
5106,28
5107,28
5108,28
5109,28
5110,28
5111,28
5112,28
5113,28
5114,28
5115,28
5116,28
5117,28
5118,28
5119,28
5120,28
5121,28
5122,28
5123,28
5124,28
5125,28
5126,28
5127,28
5128,28
5129,28
5130,28
5131,28
5132,28
