,id,cluster
603,HOUSEHOLD_1_040_CA_1_validation,553
604,HOUSEHOLD_1_042_CA_1_validation,566
605,HOUSEHOLD_1_043_CA_1_validation,277
606,HOUSEHOLD_1_044_CA_1_validation,98
607,HOUSEHOLD_1_045_CA_1_validation,268
608,HOUSEHOLD_1_046_CA_1_validation,224
609,HOUSEHOLD_1_047_CA_1_validation,24
610,HOUSEHOLD_1_048_CA_1_validation,488
611,HOUSEHOLD_1_049_CA_1_validation,624
612,HOUSEHOLD_1_050_CA_1_validation,120
613,HOUSEHOLD_1_051_CA_1_validation,285
614,HOUSEHOLD_1_052_CA_1_validation,194
615,HOUSEHOLD_1_053_CA_1_validation,289
616,HOUSEHOLD_1_054_CA_1_validation,4
617,HOUSEHOLD_1_055_CA_1_validation,485
618,HOUSEHOLD_1_056_CA_1_validation,277
619,HOUSEHOLD_1_057_CA_1_validation,625
620,HOUSEHOLD_1_058_CA_1_validation,626
621,HOUSEHOLD_1_059_CA_1_validation,514
622,HOUSEHOLD_1_060_CA_1_validation,157
623,HOUSEHOLD_1_061_CA_1_validation,373
624,HOUSEHOLD_1_062_CA_1_validation,566
625,HOUSEHOLD_1_063_CA_1_validation,575
626,HOUSEHOLD_1_064_CA_1_validation,101
627,HOUSEHOLD_1_065_CA_1_validation,98
628,HOUSEHOLD_1_066_CA_1_validation,566
629,HOUSEHOLD_1_067_CA_1_validation,496
630,HOUSEHOLD_1_068_CA_1_validation,594
631,HOUSEHOLD_1_069_CA_1_validation,495
632,HOUSEHOLD_1_070_CA_1_validation,224
633,HOUSEHOLD_1_071_CA_1_validation,256
634,HOUSEHOLD_1_072_CA_1_validation,566
635,HOUSEHOLD_1_073_CA_1_validation,578
636,HOUSEHOLD_1_074_CA_1_validation,221
637,HOUSEHOLD_1_075_CA_1_validation,279
638,HOUSEHOLD_1_076_CA_1_validation,487
639,HOUSEHOLD_1_077_CA_1_validation,242
640,HOUSEHOLD_1_078_CA_1_validation,465
641,HOUSEHOLD_1_079_CA_1_validation,570
642,HOUSEHOLD_1_080_CA_1_validation,269
643,HOUSEHOLD_1_081_CA_1_validation,532
644,HOUSEHOLD_1_082_CA_1_validation,215
645,HOUSEHOLD_1_083_CA_1_validation,101
646,HOUSEHOLD_1_085_CA_1_validation,49
647,HOUSEHOLD_1_086_CA_1_validation,243
648,HOUSEHOLD_1_087_CA_1_validation,261
649,HOUSEHOLD_1_088_CA_1_validation,566
650,HOUSEHOLD_1_089_CA_1_validation,148
651,HOUSEHOLD_1_090_CA_1_validation,551
652,HOUSEHOLD_1_091_CA_1_validation,405
653,HOUSEHOLD_1_092_CA_1_validation,313
654,HOUSEHOLD_1_093_CA_1_validation,296
655,HOUSEHOLD_1_094_CA_1_validation,245
656,HOUSEHOLD_1_095_CA_1_validation,277
657,HOUSEHOLD_1_096_CA_1_validation,289
658,HOUSEHOLD_1_097_CA_1_validation,527
659,HOUSEHOLD_1_098_CA_1_validation,514
660,HOUSEHOLD_1_099_CA_1_validation,343
661,HOUSEHOLD_1_100_CA_1_validation,277
662,HOUSEHOLD_1_101_CA_1_validation,236
663,HOUSEHOLD_1_102_CA_1_validation,208
664,HOUSEHOLD_1_103_CA_1_validation,289
665,HOUSEHOLD_1_104_CA_1_validation,260
666,HOUSEHOLD_1_105_CA_1_validation,256
667,HOUSEHOLD_1_106_CA_1_validation,242
668,HOUSEHOLD_1_107_CA_1_validation,551
669,HOUSEHOLD_1_108_CA_1_validation,236
670,HOUSEHOLD_1_109_CA_1_validation,297
671,HOUSEHOLD_1_110_CA_1_validation,566
672,HOUSEHOLD_1_112_CA_1_validation,236
673,HOUSEHOLD_1_113_CA_1_validation,98
674,HOUSEHOLD_1_114_CA_1_validation,180
675,HOUSEHOLD_1_115_CA_1_validation,465
676,HOUSEHOLD_1_116_CA_1_validation,39
677,HOUSEHOLD_1_117_CA_1_validation,50
678,HOUSEHOLD_1_118_CA_1_validation,556
679,HOUSEHOLD_1_119_CA_1_validation,500
680,HOUSEHOLD_1_120_CA_1_validation,145
681,HOUSEHOLD_1_121_CA_1_validation,344
682,HOUSEHOLD_1_122_CA_1_validation,289
683,HOUSEHOLD_1_123_CA_1_validation,165
684,HOUSEHOLD_1_124_CA_1_validation,627
685,HOUSEHOLD_1_125_CA_1_validation,242
686,HOUSEHOLD_1_126_CA_1_validation,173
687,HOUSEHOLD_1_127_CA_1_validation,224
688,HOUSEHOLD_1_128_CA_1_validation,405
689,HOUSEHOLD_1_129_CA_1_validation,132
690,HOUSEHOLD_1_130_CA_1_validation,307
691,HOUSEHOLD_1_131_CA_1_validation,351
692,HOUSEHOLD_1_132_CA_1_validation,394
693,HOUSEHOLD_1_133_CA_1_validation,482
694,HOUSEHOLD_1_134_CA_1_validation,164
695,HOUSEHOLD_1_135_CA_1_validation,355
696,HOUSEHOLD_1_136_CA_1_validation,542
697,HOUSEHOLD_1_137_CA_1_validation,297
698,HOUSEHOLD_1_138_CA_1_validation,526
699,HOUSEHOLD_1_139_CA_1_validation,230
700,HOUSEHOLD_1_140_CA_1_validation,566
701,HOUSEHOLD_1_141_CA_1_validation,49
702,HOUSEHOLD_1_142_CA_1_validation,165
703,HOUSEHOLD_1_143_CA_1_validation,514
704,HOUSEHOLD_1_144_CA_1_validation,298
705,HOUSEHOLD_1_145_CA_1_validation,595
706,HOUSEHOLD_1_146_CA_1_validation,221
707,HOUSEHOLD_1_147_CA_1_validation,57
708,HOUSEHOLD_1_148_CA_1_validation,551
709,HOUSEHOLD_1_149_CA_1_validation,209
710,HOUSEHOLD_1_150_CA_1_validation,289
711,HOUSEHOLD_1_151_CA_1_validation,394
712,HOUSEHOLD_1_152_CA_1_validation,207
713,HOUSEHOLD_1_153_CA_1_validation,356
714,HOUSEHOLD_1_154_CA_1_validation,129
715,HOUSEHOLD_1_155_CA_1_validation,83
716,HOUSEHOLD_1_156_CA_1_validation,573
717,HOUSEHOLD_1_157_CA_1_validation,184
718,HOUSEHOLD_1_158_CA_1_validation,39
719,HOUSEHOLD_1_159_CA_1_validation,261
720,HOUSEHOLD_1_160_CA_1_validation,566
721,HOUSEHOLD_1_161_CA_1_validation,423
722,HOUSEHOLD_1_162_CA_1_validation,355
723,HOUSEHOLD_1_163_CA_1_validation,532
724,HOUSEHOLD_1_164_CA_1_validation,566
725,HOUSEHOLD_1_165_CA_1_validation,221
726,HOUSEHOLD_1_166_CA_1_validation,567
727,HOUSEHOLD_1_167_CA_1_validation,172
728,HOUSEHOLD_1_168_CA_1_validation,551
729,HOUSEHOLD_1_169_CA_1_validation,551
730,HOUSEHOLD_1_170_CA_1_validation,527
731,HOUSEHOLD_1_171_CA_1_validation,146
732,HOUSEHOLD_1_172_CA_1_validation,277
733,HOUSEHOLD_1_173_CA_1_validation,566
734,HOUSEHOLD_1_174_CA_1_validation,488
735,HOUSEHOLD_1_175_CA_1_validation,469
736,HOUSEHOLD_1_176_CA_1_validation,495
737,HOUSEHOLD_1_177_CA_1_validation,480
738,HOUSEHOLD_1_178_CA_1_validation,13
739,HOUSEHOLD_1_179_CA_1_validation,405
740,HOUSEHOLD_1_180_CA_1_validation,566
741,HOUSEHOLD_1_181_CA_1_validation,377
742,HOUSEHOLD_1_182_CA_1_validation,113
743,HOUSEHOLD_1_183_CA_1_validation,551
744,HOUSEHOLD_1_184_CA_1_validation,277
745,HOUSEHOLD_1_185_CA_1_validation,87
746,HOUSEHOLD_1_186_CA_1_validation,570
747,HOUSEHOLD_1_187_CA_1_validation,449
748,HOUSEHOLD_1_188_CA_1_validation,472
749,HOUSEHOLD_1_189_CA_1_validation,488
750,HOUSEHOLD_1_190_CA_1_validation,443
751,HOUSEHOLD_1_191_CA_1_validation,243
752,HOUSEHOLD_1_192_CA_1_validation,243
753,HOUSEHOLD_1_193_CA_1_validation,264
754,HOUSEHOLD_1_194_CA_1_validation,532
755,HOUSEHOLD_1_195_CA_1_validation,39
756,HOUSEHOLD_1_196_CA_1_validation,394
757,HOUSEHOLD_1_197_CA_1_validation,552
758,HOUSEHOLD_1_198_CA_1_validation,146
759,HOUSEHOLD_1_199_CA_1_validation,628
760,HOUSEHOLD_1_200_CA_1_validation,559
761,HOUSEHOLD_1_201_CA_1_validation,165
762,HOUSEHOLD_1_202_CA_1_validation,566
763,HOUSEHOLD_1_203_CA_1_validation,255
764,HOUSEHOLD_1_204_CA_1_validation,559
765,HOUSEHOLD_1_205_CA_1_validation,600
766,HOUSEHOLD_1_206_CA_1_validation,178
767,HOUSEHOLD_1_207_CA_1_validation,86
768,HOUSEHOLD_1_208_CA_1_validation,355
769,HOUSEHOLD_1_209_CA_1_validation,377
770,HOUSEHOLD_1_210_CA_1_validation,383
771,HOUSEHOLD_1_211_CA_1_validation,394
772,HOUSEHOLD_1_212_CA_1_validation,566
773,HOUSEHOLD_1_213_CA_1_validation,566
774,HOUSEHOLD_1_214_CA_1_validation,279
775,HOUSEHOLD_1_215_CA_1_validation,438
776,HOUSEHOLD_1_216_CA_1_validation,309
777,HOUSEHOLD_1_217_CA_1_validation,343
778,HOUSEHOLD_1_218_CA_1_validation,153
779,HOUSEHOLD_1_219_CA_1_validation,472
780,HOUSEHOLD_1_220_CA_1_validation,561
781,HOUSEHOLD_1_221_CA_1_validation,56
782,HOUSEHOLD_1_222_CA_1_validation,566
783,HOUSEHOLD_1_223_CA_1_validation,500
784,HOUSEHOLD_1_224_CA_1_validation,351
785,HOUSEHOLD_1_225_CA_1_validation,228
786,HOUSEHOLD_1_226_CA_1_validation,208
787,HOUSEHOLD_1_227_CA_1_validation,373
788,HOUSEHOLD_1_228_CA_1_validation,221
789,HOUSEHOLD_1_229_CA_1_validation,146
790,HOUSEHOLD_1_230_CA_1_validation,261
791,HOUSEHOLD_1_231_CA_1_validation,82
792,HOUSEHOLD_1_232_CA_1_validation,236
793,HOUSEHOLD_1_233_CA_1_validation,224
794,HOUSEHOLD_1_234_CA_1_validation,279
795,HOUSEHOLD_1_235_CA_1_validation,289
796,HOUSEHOLD_1_236_CA_1_validation,228
797,HOUSEHOLD_1_237_CA_1_validation,105
798,HOUSEHOLD_1_238_CA_1_validation,373
799,HOUSEHOLD_1_239_CA_1_validation,277
800,HOUSEHOLD_1_241_CA_1_validation,242
801,HOUSEHOLD_1_242_CA_1_validation,136
802,HOUSEHOLD_1_243_CA_1_validation,559
803,HOUSEHOLD_1_244_CA_1_validation,495
804,HOUSEHOLD_1_245_CA_1_validation,465
805,HOUSEHOLD_1_246_CA_1_validation,335
806,HOUSEHOLD_1_247_CA_1_validation,121
807,HOUSEHOLD_1_248_CA_1_validation,273
808,HOUSEHOLD_1_249_CA_1_validation,557
809,HOUSEHOLD_1_250_CA_1_validation,118
810,HOUSEHOLD_1_251_CA_1_validation,514
811,HOUSEHOLD_1_252_CA_1_validation,221
812,HOUSEHOLD_1_253_CA_1_validation,317
813,HOUSEHOLD_1_254_CA_1_validation,323
814,HOUSEHOLD_1_255_CA_1_validation,209
815,HOUSEHOLD_1_256_CA_1_validation,323
816,HOUSEHOLD_1_257_CA_1_validation,307
817,HOUSEHOLD_1_258_CA_1_validation,610
818,HOUSEHOLD_1_259_CA_1_validation,495
819,HOUSEHOLD_1_260_CA_1_validation,439
820,HOUSEHOLD_1_261_CA_1_validation,488
821,HOUSEHOLD_1_262_CA_1_validation,261
822,HOUSEHOLD_1_263_CA_1_validation,118
823,HOUSEHOLD_1_264_CA_1_validation,436
824,HOUSEHOLD_1_265_CA_1_validation,100
825,HOUSEHOLD_1_266_CA_1_validation,111
826,HOUSEHOLD_1_267_CA_1_validation,256
827,HOUSEHOLD_1_268_CA_1_validation,559
828,HOUSEHOLD_1_269_CA_1_validation,307
829,HOUSEHOLD_1_270_CA_1_validation,221
830,HOUSEHOLD_1_271_CA_1_validation,323
831,HOUSEHOLD_1_272_CA_1_validation,277
832,HOUSEHOLD_1_274_CA_1_validation,590
833,HOUSEHOLD_1_275_CA_1_validation,558
834,HOUSEHOLD_1_276_CA_1_validation,559
835,HOUSEHOLD_1_277_CA_1_validation,148
836,HOUSEHOLD_1_278_CA_1_validation,323
837,HOUSEHOLD_1_279_CA_1_validation,575
838,HOUSEHOLD_1_280_CA_1_validation,183
839,HOUSEHOLD_1_281_CA_1_validation,313
840,HOUSEHOLD_1_282_CA_1_validation,427
841,HOUSEHOLD_1_283_CA_1_validation,49
842,HOUSEHOLD_1_284_CA_1_validation,323
843,HOUSEHOLD_1_285_CA_1_validation,373
844,HOUSEHOLD_1_286_CA_1_validation,419
845,HOUSEHOLD_1_287_CA_1_validation,157
846,HOUSEHOLD_1_288_CA_1_validation,575
847,HOUSEHOLD_1_289_CA_1_validation,2
848,HOUSEHOLD_1_290_CA_1_validation,277
849,HOUSEHOLD_1_291_CA_1_validation,409
850,HOUSEHOLD_1_292_CA_1_validation,458
851,HOUSEHOLD_1_293_CA_1_validation,405
852,HOUSEHOLD_1_294_CA_1_validation,438
853,HOUSEHOLD_1_295_CA_1_validation,256
854,HOUSEHOLD_1_296_CA_1_validation,526
855,HOUSEHOLD_1_297_CA_1_validation,133
856,HOUSEHOLD_1_298_CA_1_validation,77
857,HOUSEHOLD_1_299_CA_1_validation,199
858,HOUSEHOLD_1_300_CA_1_validation,49
859,HOUSEHOLD_1_301_CA_1_validation,566
860,HOUSEHOLD_1_302_CA_1_validation,297
861,HOUSEHOLD_1_303_CA_1_validation,289
862,HOUSEHOLD_1_304_CA_1_validation,575
863,HOUSEHOLD_1_305_CA_1_validation,39
864,HOUSEHOLD_1_306_CA_1_validation,93
865,HOUSEHOLD_1_307_CA_1_validation,482
866,HOUSEHOLD_1_308_CA_1_validation,225
867,HOUSEHOLD_1_309_CA_1_validation,364
868,HOUSEHOLD_1_310_CA_1_validation,551
869,HOUSEHOLD_1_311_CA_1_validation,323
870,HOUSEHOLD_1_312_CA_1_validation,146
871,HOUSEHOLD_1_313_CA_1_validation,139
872,HOUSEHOLD_1_314_CA_1_validation,139
873,HOUSEHOLD_1_315_CA_1_validation,209
874,HOUSEHOLD_1_316_CA_1_validation,355
875,HOUSEHOLD_1_317_CA_1_validation,482
876,HOUSEHOLD_1_318_CA_1_validation,289
877,HOUSEHOLD_1_319_CA_1_validation,559
878,HOUSEHOLD_1_320_CA_1_validation,228
879,HOUSEHOLD_1_321_CA_1_validation,67
880,HOUSEHOLD_1_322_CA_1_validation,335
881,HOUSEHOLD_1_323_CA_1_validation,132
882,HOUSEHOLD_1_324_CA_1_validation,173
883,HOUSEHOLD_1_325_CA_1_validation,277
884,HOUSEHOLD_1_326_CA_1_validation,313
885,HOUSEHOLD_1_327_CA_1_validation,559
886,HOUSEHOLD_1_328_CA_1_validation,173
887,HOUSEHOLD_1_329_CA_1_validation,459
888,HOUSEHOLD_1_330_CA_1_validation,157
889,HOUSEHOLD_1_331_CA_1_validation,157
890,HOUSEHOLD_1_332_CA_1_validation,139
891,HOUSEHOLD_1_333_CA_1_validation,459
892,HOUSEHOLD_1_334_CA_1_validation,566
893,HOUSEHOLD_1_335_CA_1_validation,242
894,HOUSEHOLD_1_336_CA_1_validation,600
895,HOUSEHOLD_1_337_CA_1_validation,359
896,HOUSEHOLD_1_338_CA_1_validation,355
897,HOUSEHOLD_1_339_CA_1_validation,572
898,HOUSEHOLD_1_340_CA_1_validation,207
899,HOUSEHOLD_1_341_CA_1_validation,579
900,HOUSEHOLD_1_342_CA_1_validation,4
901,HOUSEHOLD_1_343_CA_1_validation,2
902,HOUSEHOLD_1_344_CA_1_validation,514
903,HOUSEHOLD_1_345_CA_1_validation,313
904,HOUSEHOLD_1_346_CA_1_validation,146
905,HOUSEHOLD_1_347_CA_1_validation,471
906,HOUSEHOLD_1_348_CA_1_validation,13
907,HOUSEHOLD_1_349_CA_1_validation,561
908,HOUSEHOLD_1_350_CA_1_validation,289
909,HOUSEHOLD_1_351_CA_1_validation,575
910,HOUSEHOLD_1_353_CA_1_validation,373
911,HOUSEHOLD_1_354_CA_1_validation,256
912,HOUSEHOLD_1_355_CA_1_validation,575
913,HOUSEHOLD_1_356_CA_1_validation,551
914,HOUSEHOLD_1_357_CA_1_validation,277
915,HOUSEHOLD_1_358_CA_1_validation,277
916,HOUSEHOLD_1_359_CA_1_validation,240
917,HOUSEHOLD_1_360_CA_1_validation,183
918,HOUSEHOLD_1_361_CA_1_validation,228
919,HOUSEHOLD_1_362_CA_1_validation,83
920,HOUSEHOLD_1_363_CA_1_validation,277
921,HOUSEHOLD_1_364_CA_1_validation,572
922,HOUSEHOLD_1_365_CA_1_validation,527
923,HOUSEHOLD_1_366_CA_1_validation,551
924,HOUSEHOLD_1_367_CA_1_validation,439
925,HOUSEHOLD_1_368_CA_1_validation,132
926,HOUSEHOLD_1_369_CA_1_validation,101
927,HOUSEHOLD_1_370_CA_1_validation,192
928,HOUSEHOLD_1_371_CA_1_validation,567
929,HOUSEHOLD_1_372_CA_1_validation,495
930,HOUSEHOLD_1_373_CA_1_validation,289
931,HOUSEHOLD_1_374_CA_1_validation,178
932,HOUSEHOLD_1_375_CA_1_validation,98
933,HOUSEHOLD_1_376_CA_1_validation,289
934,HOUSEHOLD_1_377_CA_1_validation,221
935,HOUSEHOLD_1_378_CA_1_validation,146
936,HOUSEHOLD_1_379_CA_1_validation,7
937,HOUSEHOLD_1_380_CA_1_validation,243
938,HOUSEHOLD_1_381_CA_1_validation,34
939,HOUSEHOLD_1_382_CA_1_validation,407
940,HOUSEHOLD_1_383_CA_1_validation,488
941,HOUSEHOLD_1_384_CA_1_validation,102
942,HOUSEHOLD_1_385_CA_1_validation,538
943,HOUSEHOLD_1_386_CA_1_validation,562
944,HOUSEHOLD_1_387_CA_1_validation,167
945,HOUSEHOLD_1_388_CA_1_validation,551
946,HOUSEHOLD_1_389_CA_1_validation,548
947,HOUSEHOLD_1_390_CA_1_validation,7
948,HOUSEHOLD_1_393_CA_1_validation,427
949,HOUSEHOLD_1_394_CA_1_validation,343
950,HOUSEHOLD_1_395_CA_1_validation,194
951,HOUSEHOLD_1_396_CA_1_validation,532
952,HOUSEHOLD_1_397_CA_1_validation,113
953,HOUSEHOLD_1_398_CA_1_validation,600
954,HOUSEHOLD_1_399_CA_1_validation,288
955,HOUSEHOLD_1_400_CA_1_validation,383
956,HOUSEHOLD_1_401_CA_1_validation,194
957,HOUSEHOLD_1_402_CA_1_validation,566
958,HOUSEHOLD_1_403_CA_1_validation,369
959,HOUSEHOLD_1_404_CA_1_validation,236
960,HOUSEHOLD_1_405_CA_1_validation,157
961,HOUSEHOLD_1_406_CA_1_validation,566
962,HOUSEHOLD_1_407_CA_1_validation,276
963,HOUSEHOLD_1_408_CA_1_validation,470
964,HOUSEHOLD_1_409_CA_1_validation,205
965,HOUSEHOLD_1_410_CA_1_validation,551
966,HOUSEHOLD_1_411_CA_1_validation,165
967,HOUSEHOLD_1_412_CA_1_validation,297
968,HOUSEHOLD_1_413_CA_1_validation,575
969,HOUSEHOLD_1_414_CA_1_validation,394
970,HOUSEHOLD_1_415_CA_1_validation,588
971,HOUSEHOLD_1_416_CA_1_validation,266
972,HOUSEHOLD_1_417_CA_1_validation,472
973,HOUSEHOLD_1_418_CA_1_validation,566
974,HOUSEHOLD_1_419_CA_1_validation,575
975,HOUSEHOLD_1_420_CA_1_validation,527
976,HOUSEHOLD_1_421_CA_1_validation,256
977,HOUSEHOLD_1_422_CA_1_validation,209
978,HOUSEHOLD_1_423_CA_1_validation,610
979,HOUSEHOLD_1_424_CA_1_validation,306
980,HOUSEHOLD_1_425_CA_1_validation,566
981,HOUSEHOLD_1_426_CA_1_validation,317
982,HOUSEHOLD_1_427_CA_1_validation,405
983,HOUSEHOLD_1_428_CA_1_validation,289
984,HOUSEHOLD_1_429_CA_1_validation,566
985,HOUSEHOLD_1_430_CA_1_validation,277
986,HOUSEHOLD_1_431_CA_1_validation,387
987,HOUSEHOLD_1_432_CA_1_validation,224
988,HOUSEHOLD_1_433_CA_1_validation,399
989,HOUSEHOLD_1_434_CA_1_validation,399
990,HOUSEHOLD_1_435_CA_1_validation,482
991,HOUSEHOLD_1_436_CA_1_validation,551
992,HOUSEHOLD_1_437_CA_1_validation,559
993,HOUSEHOLD_1_438_CA_1_validation,146
994,HOUSEHOLD_1_439_CA_1_validation,405
995,HOUSEHOLD_1_440_CA_1_validation,436
996,HOUSEHOLD_1_441_CA_1_validation,566
997,HOUSEHOLD_1_442_CA_1_validation,566
998,HOUSEHOLD_1_443_CA_1_validation,566
999,HOUSEHOLD_1_444_CA_1_validation,49
1000,HOUSEHOLD_1_445_CA_1_validation,120
1001,HOUSEHOLD_1_446_CA_1_validation,83
1002,HOUSEHOLD_1_447_CA_1_validation,566
1003,HOUSEHOLD_1_448_CA_1_validation,532
1004,HOUSEHOLD_1_449_CA_1_validation,359
1005,HOUSEHOLD_1_450_CA_1_validation,60
1006,HOUSEHOLD_1_451_CA_1_validation,393
1007,HOUSEHOLD_1_452_CA_1_validation,165
1008,HOUSEHOLD_1_453_CA_1_validation,381
1009,HOUSEHOLD_1_454_CA_1_validation,323
1010,HOUSEHOLD_1_455_CA_1_validation,500
1011,HOUSEHOLD_1_456_CA_1_validation,146
1012,HOUSEHOLD_1_457_CA_1_validation,375
1013,HOUSEHOLD_1_458_CA_1_validation,60
1014,HOUSEHOLD_1_459_CA_1_validation,532
1015,HOUSEHOLD_1_460_CA_1_validation,279
1016,HOUSEHOLD_1_461_CA_1_validation,236
1017,HOUSEHOLD_1_462_CA_1_validation,178
1018,HOUSEHOLD_1_463_CA_1_validation,514
1019,HOUSEHOLD_1_464_CA_1_validation,351
1020,HOUSEHOLD_1_465_CA_1_validation,173
1021,HOUSEHOLD_1_466_CA_1_validation,597
1022,HOUSEHOLD_1_467_CA_1_validation,559
1023,HOUSEHOLD_1_468_CA_1_validation,439
1024,HOUSEHOLD_1_469_CA_1_validation,224
1025,HOUSEHOLD_1_470_CA_1_validation,629
1026,HOUSEHOLD_1_471_CA_1_validation,561
1027,HOUSEHOLD_1_472_CA_1_validation,377
1028,HOUSEHOLD_1_473_CA_1_validation,575
1029,HOUSEHOLD_1_474_CA_1_validation,98
1030,HOUSEHOLD_1_475_CA_1_validation,595
1031,HOUSEHOLD_1_476_CA_1_validation,295
1032,HOUSEHOLD_1_477_CA_1_validation,514
1033,HOUSEHOLD_1_478_CA_1_validation,355
1034,HOUSEHOLD_1_479_CA_1_validation,394
1035,HOUSEHOLD_1_480_CA_1_validation,39
1036,HOUSEHOLD_1_481_CA_1_validation,566
1037,HOUSEHOLD_1_482_CA_1_validation,289
1038,HOUSEHOLD_1_483_CA_1_validation,488
1039,HOUSEHOLD_1_484_CA_1_validation,335
1040,HOUSEHOLD_1_485_CA_1_validation,128
1041,HOUSEHOLD_1_486_CA_1_validation,500
1042,HOUSEHOLD_1_487_CA_1_validation,224
1043,HOUSEHOLD_1_488_CA_1_validation,551
1044,HOUSEHOLD_1_489_CA_1_validation,411
1045,HOUSEHOLD_1_490_CA_1_validation,175
1046,HOUSEHOLD_1_491_CA_1_validation,146
1047,HOUSEHOLD_1_492_CA_1_validation,584
1048,HOUSEHOLD_1_493_CA_1_validation,134
1049,HOUSEHOLD_1_494_CA_1_validation,566
1050,HOUSEHOLD_1_495_CA_1_validation,351
1051,HOUSEHOLD_1_496_CA_1_validation,399
1052,HOUSEHOLD_1_497_CA_1_validation,559
1053,HOUSEHOLD_1_498_CA_1_validation,535
1054,HOUSEHOLD_1_499_CA_1_validation,209
1055,HOUSEHOLD_1_500_CA_1_validation,395
1056,HOUSEHOLD_1_501_CA_1_validation,532
1057,HOUSEHOLD_1_502_CA_1_validation,370
1058,HOUSEHOLD_1_503_CA_1_validation,221
1059,HOUSEHOLD_1_504_CA_1_validation,405
1060,HOUSEHOLD_1_505_CA_1_validation,566
1061,HOUSEHOLD_1_506_CA_1_validation,197
1062,HOUSEHOLD_1_507_CA_1_validation,394
1063,HOUSEHOLD_1_508_CA_1_validation,472
1064,HOUSEHOLD_1_509_CA_1_validation,242
1065,HOUSEHOLD_1_510_CA_1_validation,383
1066,HOUSEHOLD_1_511_CA_1_validation,285
1067,HOUSEHOLD_1_512_CA_1_validation,98
1068,HOUSEHOLD_1_513_CA_1_validation,488
1069,HOUSEHOLD_1_514_CA_1_validation,566
1070,HOUSEHOLD_1_515_CA_1_validation,173
1071,HOUSEHOLD_1_516_CA_1_validation,431
1072,HOUSEHOLD_1_517_CA_1_validation,566
1073,HOUSEHOLD_1_518_CA_1_validation,93
1074,HOUSEHOLD_1_519_CA_1_validation,176
1075,HOUSEHOLD_1_520_CA_1_validation,472
1076,HOUSEHOLD_1_521_CA_1_validation,289
1077,HOUSEHOLD_1_522_CA_1_validation,514
1078,HOUSEHOLD_1_523_CA_1_validation,221
1079,HOUSEHOLD_1_524_CA_1_validation,566
1080,HOUSEHOLD_1_525_CA_1_validation,24
1081,HOUSEHOLD_1_526_CA_1_validation,551
1082,HOUSEHOLD_1_527_CA_1_validation,495
1083,HOUSEHOLD_1_528_CA_1_validation,505
1084,HOUSEHOLD_1_529_CA_1_validation,313
1085,HOUSEHOLD_1_530_CA_1_validation,264
1086,HOUSEHOLD_1_531_CA_1_validation,434
1087,HOUSEHOLD_1_532_CA_1_validation,370
1088,HOUSEHOLD_1_533_CA_1_validation,394
1089,HOUSEHOLD_1_534_CA_1_validation,236
1090,HOUSEHOLD_1_535_CA_1_validation,566
1091,HOUSEHOLD_1_536_CA_1_validation,566
1092,HOUSEHOLD_1_537_CA_1_validation,120
1093,HOUSEHOLD_1_538_CA_1_validation,205
1094,HOUSEHOLD_1_539_CA_1_validation,387
1095,HOUSEHOLD_1_540_CA_1_validation,500
1096,HOUSEHOLD_1_541_CA_1_validation,566
1097,HOUSEHOLD_2_001_CA_1_validation,194
1098,HOUSEHOLD_2_002_CA_1_validation,500
1099,HOUSEHOLD_2_003_CA_1_validation,4
1100,HOUSEHOLD_2_004_CA_1_validation,405
1101,HOUSEHOLD_2_005_CA_1_validation,224
1102,HOUSEHOLD_2_006_CA_1_validation,630
1103,HOUSEHOLD_2_007_CA_1_validation,19
1104,HOUSEHOLD_2_008_CA_1_validation,575
1105,HOUSEHOLD_2_009_CA_1_validation,377
1106,HOUSEHOLD_2_010_CA_1_validation,559
1107,HOUSEHOLD_2_011_CA_1_validation,242
1108,HOUSEHOLD_2_012_CA_1_validation,298
1109,HOUSEHOLD_2_013_CA_1_validation,76
1110,HOUSEHOLD_2_014_CA_1_validation,9
1111,HOUSEHOLD_2_015_CA_1_validation,566
1112,HOUSEHOLD_2_016_CA_1_validation,242
1113,HOUSEHOLD_2_017_CA_1_validation,98
1114,HOUSEHOLD_2_018_CA_1_validation,139
1115,HOUSEHOLD_2_019_CA_1_validation,307
1116,HOUSEHOLD_2_020_CA_1_validation,273
1117,HOUSEHOLD_2_021_CA_1_validation,19
1118,HOUSEHOLD_2_022_CA_1_validation,273
1119,HOUSEHOLD_2_023_CA_1_validation,44
1120,HOUSEHOLD_2_024_CA_1_validation,13
1121,HOUSEHOLD_2_025_CA_1_validation,339
1122,HOUSEHOLD_2_026_CA_1_validation,472
1123,HOUSEHOLD_2_027_CA_1_validation,631
1124,HOUSEHOLD_2_028_CA_1_validation,60
1125,HOUSEHOLD_2_029_CA_1_validation,242
1126,HOUSEHOLD_2_030_CA_1_validation,559
1127,HOUSEHOLD_2_031_CA_1_validation,19
